host.id,tree.id,xcoord,tips,reads,subgraphs,clades,overall.rtt,largest.rtt,max.branch.length,max.pat.distance,global.mean.pat.distance,subgraph.mean.pat.distance,normalised.overall.rtt,normalised.largest.rtt,normalised.max.branch.length,normalised.max.pat.distance,normalised.global.mean.pat.distance,normalised.subgraph.mean.pat.distance,prop.gp.1,prop.gp.2,prop.gp.3,prop.gp.4,prop.gp.5,prop.gp.6,prop.gp.7,prop.gp.8,prop.gp.9,prop.gp.10,prop.gp.11,prop.gp.12,prop.gp.13,prop.gp.14,prop.gp.15,prop.gp.16,prop.gp.17,prop.gp.18
AC121,2000_to_2099,2049.5,20,20,3,6,0.014164699999999999,0.014198411764705881,0.016754,0.05016100000000001,0.020448905263157895,0.01769730882352941,0.014164699999999999,0.014198411764705881,0.016754,0.05016100000000001,0.020448905263157895,0.01769730882352941,0.85,0.1,0.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AC122,2000_to_2099,2049.5,13,13,2,7,0.011940923076923075,0.010839666666666664,0.016758000000000002,0.025157,0.009559384615384615,0.007552121212121211,0.011940923076923075,0.010839666666666664,0.016758000000000002,0.025157,0.009559384615384615,0.007552121212121211,0.9230769230769231,0.07692307692307693,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AC123,2000_to_2099,2049.5,19,19,1,1,0.01544373684210526,0.01544373684210526,0.008419999999999999,0.033497,0.0095793216374269,0.0095793216374269,0.01544373684210526,0.01544373684210526,0.008419999999999999,0.033497,0.0095793216374269,0.0095793216374269,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AC124,2000_to_2099,2049.5,34,34,4,11,0.09944608823529412,0.1038055909090909,0.086524,0.27497,0.11947508199643495,0.13320913852813854,0.09944608823529412,0.1038055909090909,0.086524,0.27497,0.11947508199643495,0.13320913852813854,0.6470588235294118,0.23529411764705882,0.08823529411764706,0.029411764705882353,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AD001,2000_to_2099,2049.5,8,8,3,3,0.009374624999999998,0.009172999999999999,0.008348,0.029135999999999995,0.012197964285714284,0.0083276,0.009374624999999998,0.009172999999999999,0.008348,0.029135999999999995,0.012197964285714284,0.0083276,0.625,0.25,0.125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AD002,2000_to_2099,2049.5,68,68,1,13,0.17956508823529413,0.17956508823529413,0.071681,0.387992,0.1266520342405619,0.1266520342405619,0.17956508823529413,0.17956508823529413,0.071681,0.387992,0.1266520342405619,0.1266520342405619,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AE12,2000_to_2099,2049.5,6,6,2,5,0.009092000000000001,0.0025262,0.008433999999999999,0.016821,0.007003999999999999,0.005050399999999999,0.009092000000000001,0.0025262,0.008433999999999999,0.016821,0.007003999999999999,0.005050399999999999,0.8333333333333334,0.16666666666666666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AE3,2000_to_2099,2049.5,9,9,2,2,0.03267877777777777,0.02780825,0.017136,0.055237,0.024705666666666667,0.020215785714285714,0.03267877777777777,0.02780825,0.017136,0.055237,0.024705666666666667,0.020215785714285714,0.8888888888888888,0.1111111111111111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AE4,2000_to_2099,2049.5,14,14,1,6,0.022456999999999994,0.022456999999999994,0.038229,0.063512,0.022159934065934066,0.022159934065934066,0.022456999999999994,0.022456999999999994,0.038229,0.063512,0.022159934065934066,0.022159934065934066,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AH05,2000_to_2099,2049.5,35,35,7,13,0.1520992,0.14867521428571434,0.116308,0.35611000000000004,0.11631164033613446,0.1140090634920635,0.1520992,0.14867521428571434,0.116308,0.35611000000000004,0.11631164033613446,0.1140090634920635,0.8,0.05714285714285714,0.02857142857142857,0.02857142857142857,0.02857142857142857,0.02857142857142857,0.02857142857142857,0,0,0,0,0,0,0,0,0,0,0
AH10,2000_to_2099,2049.5,18,18,2,10,0.03444394444444444,0.021132199999999997,0.03101,0.11718799999999999,0.05336740522875817,0.02941982222222222,0.03444394444444444,0.021132199999999997,0.03101,0.11718799999999999,0.05336740522875817,0.02941982222222222,0.5555555555555556,0.4444444444444444,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AI001,2000_to_2099,2049.5,12,12,2,10,0.005885916666666667,0.004002374999999999,0.008209,0.023032,0.00794459090909091,0.007556749999999999,0.005885916666666667,0.004002374999999999,0.008209,0.023032,0.00794459090909091,0.007556749999999999,0.6666666666666666,0.3333333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AI002,2000_to_2099,2049.5,18,18,11,18,0.05310094444444444,0.016438142857142856,0.027226,0.105131,0.0412811568627451,0.027798666666666666,0.05310094444444444,0.016438142857142856,0.027226,0.105131,0.0412811568627451,0.027798666666666666,0.3888888888888889,0.1111111111111111,0.05555555555555555,0.05555555555555555,0.05555555555555555,0.05555555555555555,0.05555555555555555,0.05555555555555555,0.05555555555555555,0.05555555555555555,0.05555555555555555,0,0,0,0,0,0,0
AI003,2000_to_2099,2049.5,8,8,8,8,0.15178400000000003,0,0.25561100000000003,0.303709,0.1703967857142857,NA,0.15178400000000003,0,0.25561100000000003,0.303709,0.1703967857142857,NA,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0,0,0,0,0,0,0,0,0,0
AI004,2000_to_2099,2049.5,29,29,15,25,0.15703672413793104,0.017152142857142855,0.19415400000000002,0.33495199999999997,0.15740377832512314,0.02498752380952381,0.15703672413793104,0.017152142857142855,0.19415400000000002,0.33495199999999997,0.15740377832512314,0.02498752380952381,0.2413793103448276,0.20689655172413793,0.10344827586206896,0.06896551724137931,0.034482758620689655,0.034482758620689655,0.034482758620689655,0.034482758620689655,0.034482758620689655,0.034482758620689655,0.034482758620689655,0.034482758620689655,0.034482758620689655,0.034482758620689655,0.034482758620689655,0,0,0
AI005,2000_to_2099,2049.5,10,10,4,6,0.06611819999999999,0.008712166666666667,0.057190000000000005,0.122881,0.05083448888888889,0.016854333333333332,0.06611819999999999,0.008712166666666667,0.057190000000000005,0.122881,0.05083448888888889,0.016854333333333332,0.6,0.2,0.1,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AI007,2000_to_2099,2049.5,7,7,5,7,0.0077118571428571436,0.00589,0.031881,0.045162999999999995,0.015418380952380953,0.011778666666666666,0.0077118571428571436,0.00589,0.031881,0.045162999999999995,0.015418380952380953,0.011778666666666666,0.42857142857142855,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0,0,0,0,0,0,0,0,0,0,0,0,0
AI052,2000_to_2099,2049.5,5,5,4,5,0.006883199999999999,0.0042965,0.008606999999999998,0.025799999999999997,0.012044399999999999,0.008593,0.006883199999999999,0.0042965,0.008606999999999998,0.025799999999999997,0.012044399999999999,0.008593,0.4,0.2,0.2,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AI102,2000_to_2099,2049.5,7,7,2,4,0.012938714285714288,0.007193333333333333,0.025906,0.038862,0.018498571428571427,0.012658266666666666,0.012938714285714288,0.007193333333333333,0.025906,0.038862,0.018498571428571427,0.012658266666666666,0.8571428571428571,0.14285714285714285,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AI105,2000_to_2099,2049.5,10,10,2,7,0.006027699999999999,0.005382375,0.012945,0.025827,0.008230199999999998,0.008919392857142857,0.006027699999999999,0.005382375,0.012945,0.025827,0.008230199999999998,0.008919392857142857,0.8,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AI107,2000_to_2099,2049.5,15,15,10,12,0.1357440666666667,0.011669333333333335,0.16634600000000002,0.270067,0.13206321904761906,0.023337333333333335,0.1357440666666667,0.011669333333333335,0.16634600000000002,0.270067,0.13206321904761906,0.023337333333333335,0.2,0.13333333333333333,0.13333333333333333,0.13333333333333333,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.06666666666666667,0,0,0,0,0,0,0,0
AI142,2000_to_2099,2049.5,7,7,6,7,0.015521857142857143,0.0043015,0.017446000000000003,0.039089,0.019843333333333334,0.008603,0.015521857142857143,0.0043015,0.017446000000000003,0.039089,0.019843333333333334,0.008603,0.2857142857142857,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0,0,0,0,0,0,0,0,0,0,0,0
AI201,2000_to_2099,2049.5,6,6,5,6,0.15333916666666672,0.0066305,0.21563500000000005,0.25556900000000005,0.13417033333333336,0.013261,0.15333916666666672,0.0066305,0.21563500000000005,0.25556900000000005,0.13417033333333336,0.013261,0.3333333333333333,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0,0,0,0,0,0,0,0,0,0,0,0,0
AI202,2000_to_2099,2049.5,5,5,2,5,0.0052154,0.00108,0.021754000000000003,0.026064000000000004,0.010428800000000002,0.002158666666666667,0.0052154,0.00108,0.021754000000000003,0.026064000000000004,0.010428800000000002,0.002158666666666667,0.8,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AI240,2000_to_2099,2049.5,11,11,2,5,0.00720090909090909,0.0026397999999999994,0.013211999999999998,0.022015999999999997,0.006242109090909091,0.004106622222222222,0.00720090909090909,0.0026397999999999994,0.013211999999999998,0.022015999999999997,0.006242109090909091,0.004106622222222222,0.9090909090909091,0.09090909090909091,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AI283,2000_to_2099,2049.5,13,13,3,8,0.01563430769230769,0.014035999999999995,0.031119000000000004,0.048635000000000005,0.012897410256410256,0.008784836363636363,0.01563430769230769,0.014035999999999995,0.031119000000000004,0.048635000000000005,0.012897410256410256,0.008784836363636363,0.8461538461538461,0.07692307692307693,0.07692307692307693,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AJ199,2000_to_2099,2049.5,26,26,1,16,0.07053984615384618,0.07053984615384618,0.049409,0.16377000000000003,0.07158203692307692,0.07158203692307692,0.07053984615384618,0.07053984615384618,0.049409,0.16377000000000003,0.07158203692307692,0.07158203692307692,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AJ6,2000_to_2099,2049.5,16,16,2,2,0.0204670625,0.010711933333333335,0.108134,0.138666,0.030531058333333333,0.017914647619047618,0.0204670625,0.010711933333333335,0.108134,0.138666,0.030531058333333333,0.017914647619047618,0.9375,0.0625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AJ86,2000_to_2099,2049.5,7,7,1,5,0.004850857142857144,0.004850857142857144,0.012734,0.02123,0.009698857142857143,0.009698857142857143,0.004850857142857144,0.004850857142857144,0.012734,0.02123,0.009698857142857143,0.009698857142857143,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AK18,2000_to_2099,2049.5,31,31,5,24,0.022121838709677415,0.022038384615384616,0.012946,0.047202999999999995,0.01766301935483871,0.018237107692307693,0.022121838709677415,0.022038384615384616,0.012946,0.047202999999999995,0.01766301935483871,0.018237107692307693,0.8387096774193549,0.06451612903225806,0.03225806451612903,0.03225806451612903,0.03225806451612903,0,0,0,0,0,0,0,0,0,0,0,0,0
AK2,2000_to_2099,2049.5,22,22,6,13,0.01941181818181818,0.010046058823529411,0.012875,0.029956,0.014389705627705626,0.012132544117647059,0.01941181818181818,0.010046058823529411,0.012875,0.029956,0.014389705627705626,0.012132544117647059,0.7727272727272727,0.045454545454545456,0.045454545454545456,0.045454545454545456,0.045454545454545456,0.045454545454545456,0,0,0,0,0,0,0,0,0,0,0,0
AK31,2000_to_2099,2049.5,45,45,8,14,0.02307711111111111,0.017102333333333334,0.059427,0.12176699999999999,0.029942856565656567,0.02567566666666667,0.02307711111111111,0.017102333333333334,0.059427,0.12176699999999999,0.029942856565656567,0.02567566666666667,0.7333333333333333,0.06666666666666667,0.06666666666666667,0.044444444444444446,0.022222222222222223,0.022222222222222223,0.022222222222222223,0.022222222222222223,0,0,0,0,0,0,0,0,0,0
AL200,2000_to_2099,2049.5,15,15,1,9,0.0160292,0.0160292,0.012702,0.025367999999999995,0.010110190476190476,0.010110190476190476,0.0160292,0.0160292,0.012702,0.025367999999999995,0.010110190476190476,0.010110190476190476,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AL204,2000_to_2099,2049.5,25,25,3,3,0.03192767999999999,0.005724,0.030239000000000005,0.09843500000000001,0.04480179333333334,0.011441758241758242,0.03192767999999999,0.005724,0.030239000000000005,0.09843500000000001,0.04480179333333334,0.011441758241758242,0.56,0.4,0.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AN12,2000_to_2099,2049.5,39,39,1,4,0.09450476923076923,0.09450476923076923,0.074669,0.28218999999999994,0.13160849932523616,0.13160849932523616,0.09450476923076923,0.09450476923076923,0.074669,0.28218999999999994,0.13160849932523616,0.13160849932523616,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AN13,2000_to_2099,2049.5,7,7,1,1,0.010699142857142855,0.010699142857142855,0.012531,0.020849,0.009119714285714285,0.009119714285714285,0.010699142857142855,0.010699142857142855,0.012531,0.020849,0.009119714285714285,0.009119714285714285,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AO10,2000_to_2099,2049.5,3,3,3,3,0.0028553333333333326,0,0.008557999999999998,0.008562999999999998,0.005709333333333332,NA,0.0028553333333333326,0,0.008557999999999998,0.008562999999999998,0.005709333333333332,NA,0.3333333333333333,0.3333333333333333,0.3333333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AO11,2000_to_2099,2049.5,49,49,8,17,0.0964403469387755,0.02214555263157895,0.03802899999999999,0.21323100000000003,0.06465724829931974,0.03725039402560455,0.0964403469387755,0.02214555263157895,0.03802899999999999,0.21323100000000003,0.06465724829931974,0.03725039402560455,0.7755102040816326,0.061224489795918366,0.04081632653061224,0.04081632653061224,0.02040816326530612,0.02040816326530612,0.02040816326530612,0.02040816326530612,0,0,0,0,0,0,0,0,0,0
AO6,2000_to_2099,2049.5,37,37,6,30,0.05812670270270273,0.05117450000000001,0.06912399999999999,0.24722499999999997,0.0709308078078078,0.054633101149425295,0.05812670270270273,0.05117450000000001,0.06912399999999999,0.24722499999999997,0.0709308078078078,0.054633101149425295,0.8108108108108109,0.08108108108108109,0.02702702702702703,0.02702702702702703,0.02702702702702703,0.02702702702702703,0,0,0,0,0,0,0,0,0,0,0,0
AO9,2000_to_2099,2049.5,16,16,9,14,0.006978375,0.012266,0.017393,0.034551,0.011742083333333332,0.01231704761904762,0.006978375,0.012266,0.017393,0.034551,0.011742083333333332,0.01231704761904762,0.4375,0.125,0.0625,0.0625,0.0625,0.0625,0.0625,0.0625,0.0625,0,0,0,0,0,0,0,0,0
AQ13,2000_to_2099,2049.5,5,5,4,5,0.009394000000000003,1.5e-6,0.021366000000000003,0.025585000000000004,0.014510600000000002,3e-6,0.009394000000000003,1.5e-6,0.021366000000000003,0.025585000000000004,0.014510600000000002,3e-6,0.4,0.2,0.2,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AQ16,2000_to_2099,2049.5,8,8,2,2,0.05517187500000002,0.015158285714285713,0.07829900000000002,0.09949000000000002,0.030310964285714292,0.009262190476190476,0.05517187500000002,0.015158285714285713,0.07829900000000002,0.09949000000000002,0.030310964285714292,0.009262190476190476,0.875,0.125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AQ25,2000_to_2099,2049.5,11,11,2,2,0.02983445454545454,0.003620142857142857,0.042719,0.068228,0.031149854545454547,0.006838190476190475,0.02983445454545454,0.003620142857142857,0.042719,0.068228,0.031149854545454547,0.006838190476190475,0.6363636363636364,0.36363636363636365,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AQ28,2000_to_2099,2049.5,4,4,2,4,0.02349175,0.021389000000000002,0.03858400000000001,0.047020000000000006,0.024214500000000003,0.028535333333333336,0.02349175,0.021389000000000002,0.03858400000000001,0.047020000000000006,0.024214500000000003,0.028535333333333336,0.75,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AQ4,2000_to_2099,2049.5,32,32,7,18,0.03513253125,0.007824000000000001,0.025577,0.05553899999999999,0.028183546370967743,0.011574857142857144,0.03513253125,0.007824000000000001,0.025577,0.05553899999999999,0.028183546370967743,0.011574857142857144,0.4375,0.28125,0.125,0.0625,0.03125,0.03125,0.03125,0,0,0,0,0,0,0,0,0,0,0
AQ6,2000_to_2099,2049.5,2,2,1,1,0.004238499999999999,0.004238499999999999,0.008476999999999998,0.008476999999999998,0.008476999999999998,0.008476999999999998,0.004238499999999999,0.004238499999999999,0.008476999999999998,0.008476999999999998,0.008476999999999998,0.008476999999999998,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AQ89,2000_to_2099,2049.5,4,4,1,4,0.0010635000000000002,0.0010635000000000002,0.004239000000000001,0.004247000000000001,0.0021250000000000006,0.0021250000000000006,0.0010635000000000002,0.0010635000000000002,0.004239000000000001,0.004247000000000001,0.0021250000000000006,0.0021250000000000006,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AQ90,2000_to_2099,2049.5,10,10,9,10,0.019598800000000003,1.5e-6,0.017140000000000002,0.038248000000000004,0.0173768,3e-6,0.019598800000000003,1.5e-6,0.017140000000000002,0.038248000000000004,0.0173768,3e-6,0.2,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0,0,0,0,0,0,0,0,0
AQ92,2000_to_2099,2049.5,6,6,5,5,0.012794000000000002,1e-6,0.021365000000000002,0.029805,0.0164784,2e-6,0.012794000000000002,1e-6,0.021365000000000002,0.029805,0.0164784,2e-6,0.3333333333333333,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0,0,0,0,0,0,0,0,0,0,0,0,0
AR6,2000_to_2099,2049.5,12,12,2,2,0.013263833333333334,0.006088272727272728,0.008408,0.025102,0.012302606060606059,0.011868472727272726,0.013263833333333334,0.006088272727272728,0.008408,0.025102,0.012302606060606059,0.011868472727272726,0.9166666666666666,0.08333333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AR7,2000_to_2099,2049.5,15,15,3,4,0.012600733333333334,0.009990076923076923,0.016942,0.046601,0.017715733333333334,0.01226174358974359,0.012600733333333334,0.009990076923076923,0.016942,0.046601,0.017715733333333334,0.01226174358974359,0.8666666666666667,0.06666666666666667,0.06666666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AR8,2000_to_2099,2049.5,31,31,2,8,0.09245974193548386,0.010957269230769227,0.18778,0.255806,0.07533602580645161,0.01918394153846154,0.09245974193548386,0.010957269230769227,0.18778,0.255806,0.07533602580645161,0.01918394153846154,0.8387096774193549,0.16129032258064516,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AR9,2000_to_2099,2049.5,21,21,2,2,0.014007095238095239,0.0097158,0.021154,0.038147999999999994,0.014075523809523807,0.012307705263157892,0.014007095238095239,0.0097158,0.021154,0.038147999999999994,0.014075523809523807,0.012307705263157892,0.9523809523809523,0.047619047619047616,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AS3,2000_to_2099,2049.5,6,6,1,1,0.006464500000000001,0.006464500000000001,0.012931,0.021544,0.012927,0.012927,0.006464500000000001,0.006464500000000001,0.012931,0.021544,0.012927,0.012927,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AS4,2000_to_2099,2049.5,9,9,1,2,0.015879666666666667,0.015879666666666667,0.013008999999999998,0.026018999999999997,0.011522444444444443,0.011522444444444443,0.015879666666666667,0.015879666666666667,0.013008999999999998,0.026018999999999997,0.011522444444444443,0.011522444444444443,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AU62,2000_to_2099,2049.5,3,3,2,2,3.6666666666666666e-6,1e-6,6e-6,7e-6,5.333333333333334e-6,2e-6,3.6666666666666666e-6,1e-6,6e-6,7e-6,5.333333333333334e-6,2e-6,0.6666666666666666,0.3333333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AU64,2000_to_2099,2049.5,14,14,1,6,0.021325928571428572,0.021325928571428572,0.021685,0.038867,0.013433725274725276,0.013433725274725276,0.021325928571428572,0.021325928571428572,0.021685,0.038867,0.013433725274725276,0.013433725274725276,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AV40,2000_to_2099,2049.5,32,32,1,5,0.09996634374999998,0.09996634374999998,0.049827,0.23592300000000005,0.10685393750000001,0.10685393750000001,0.09996634374999998,0.09996634374999998,0.049827,0.23592300000000005,0.10685393750000001,0.10685393750000001,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AV42,2000_to_2099,2049.5,16,16,3,3,0.0088211875,0.0019253076923076923,0.008349,0.0249,0.0068528083333333325,0.003843410256410256,0.0088211875,0.0019253076923076923,0.008349,0.0249,0.0068528083333333325,0.003843410256410256,0.8125,0.125,0.0625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AW1,2000_to_2099,2049.5,7,7,6,7,0.004890428571428571,1.5e-6,0.008637999999999996,0.01722399999999999,0.009776761904761901,3e-6,0.004890428571428571,1.5e-6,0.008637999999999996,0.01722399999999999,0.009776761904761901,3e-6,0.2857142857142857,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0,0,0,0,0,0,0,0,0,0,0,0
AW10,2000_to_2099,2049.5,14,14,6,8,0.016029142857142856,0.0043364,0.021178999999999996,0.046429000000000005,0.0192609010989011,0.0086708,0.016029142857142856,0.0043364,0.021178999999999996,0.046429000000000005,0.0192609010989011,0.0086708,0.35714285714285715,0.2857142857142857,0.14285714285714285,0.07142857142857142,0.07142857142857142,0.07142857142857142,0,0,0,0,0,0,0,0,0,0,0,0
AW12,2000_to_2099,2049.5,7,7,5,6,0.00989242857142857,0.0063885,0.013043999999999997,0.025823999999999996,0.012322571428571426,0.012777,0.00989242857142857,0.0063885,0.013043999999999997,0.025823999999999996,0.012322571428571426,0.012777,0.2857142857142857,0.2857142857142857,0.14285714285714285,0.14285714285714285,0.14285714285714285,0,0,0,0,0,0,0,0,0,0,0,0,0
AW13,2000_to_2099,2049.5,10,10,4,7,0.03901059999999999,0.011342166666666667,0.042331999999999995,0.08081,0.03136568888888889,0.019302866666666668,0.03901059999999999,0.011342166666666667,0.042331999999999995,0.08081,0.03136568888888889,0.019302866666666668,0.6,0.2,0.1,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AW15,2000_to_2099,2049.5,2,2,2,2,0.0042594999999999985,0,0.008518999999999997,0.008518999999999997,0.008518999999999997,NA,0.0042594999999999985,0,0.008518999999999997,0.008518999999999997,0.008518999999999997,NA,0.5,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AW16,2000_to_2099,2049.5,6,6,5,6,0.0028419999999999995,0.004244999999999999,0.008514999999999997,0.017018999999999996,0.005678799999999999,0.008489999999999998,0.0028419999999999995,0.004244999999999999,0.008514999999999997,0.017018999999999996,0.005678799999999999,0.008489999999999998,0.3333333333333333,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0,0,0,0,0,0,0,0,0,0,0,0,0
AW18,2000_to_2099,2049.5,6,6,2,4,0.0035701666666666664,0.004283199999999999,0.008608,0.017151,0.0071383333333333325,0.0085644,0.0035701666666666664,0.004283199999999999,0.008608,0.017151,0.0071383333333333325,0.0085644,0.8333333333333334,0.16666666666666666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AW2,2000_to_2099,2049.5,20,20,7,14,0.05112375000000001,0.012025333333333332,0.051099000000000006,0.097706,0.04800991052631579,0.0093444,0.05112375000000001,0.012025333333333332,0.051099000000000006,0.097706,0.04800991052631579,0.0093444,0.3,0.2,0.15,0.15,0.1,0.05,0.05,0,0,0,0,0,0,0,0,0,0,0
AW20,2000_to_2099,2049.5,7,7,5,7,0.005484999999999998,0.005673999999999999,0.012785999999999997,0.025551999999999995,0.010958571428571427,0.011347333333333333,0.005484999999999998,0.005673999999999999,0.012785999999999997,0.025551999999999995,0.010958571428571427,0.011347333333333333,0.42857142857142855,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0,0,0,0,0,0,0,0,0,0,0,0,0
AW21,2000_to_2099,2049.5,17,17,4,17,0.018034705882352942,0.013475153846153843,0.039526,0.07758100000000001,0.02452442647058824,0.014878743589743589,0.018034705882352942,0.013475153846153843,0.039526,0.07758100000000001,0.02452442647058824,0.014878743589743589,0.7647058823529411,0.11764705882352941,0.058823529411764705,0.058823529411764705,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AW22,2000_to_2099,2049.5,17,17,2,4,0.027324588235294114,0.008184866666666667,0.02951899999999999,0.059167,0.020266558823529412,0.01419047619047619,0.027324588235294114,0.008184866666666667,0.02951899999999999,0.059167,0.020266558823529412,0.01419047619047619,0.8823529411764706,0.11764705882352941,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AW27,2000_to_2099,2049.5,26,26,1,3,0.013271500000000002,0.013271500000000002,0.044529,0.09146400000000002,0.02076355384615385,0.02076355384615385,0.013271500000000002,0.013271500000000002,0.044529,0.09146400000000002,0.02076355384615385,0.02076355384615385,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AW28,2000_to_2099,2049.5,13,13,8,12,0.004585615384615384,0.003184,0.017021000000000005,0.025559,0.009164897435897436,0.006367,0.004585615384615384,0.003184,0.017021000000000005,0.025559,0.009164897435897436,0.006367,0.3076923076923077,0.15384615384615385,0.15384615384615385,0.07692307692307693,0.07692307692307693,0.07692307692307693,0.07692307692307693,0.07692307692307693,0,0,0,0,0,0,0,0,0,0
AW34,2000_to_2099,2049.5,11,11,5,6,0.014856090909090909,0.0034195999999999996,0.017327000000000002,0.04709,0.022471927272727274,0.006838199999999999,0.014856090909090909,0.0034195999999999996,0.017327000000000002,0.04709,0.022471927272727274,0.006838199999999999,0.45454545454545453,0.2727272727272727,0.09090909090909091,0.09090909090909091,0.09090909090909091,0,0,0,0,0,0,0,0,0,0,0,0,0
AW35,2000_to_2099,2049.5,9,9,4,9,0.005696111111111112,0.0068566,0.025785000000000002,0.03427,0.011386555555555556,0.013709,0.005696111111111112,0.0068566,0.025785000000000002,0.03427,0.011386555555555556,0.013709,0.5555555555555556,0.2222222222222222,0.1111111111111111,0.1111111111111111,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AW4,2000_to_2099,2049.5,17,17,4,4,0.05776947058823529,0.007226999999999999,0.03834,0.093525,0.027390132352941177,0.013263604395604396,0.05776947058823529,0.007226999999999999,0.03834,0.093525,0.027390132352941177,0.013263604395604396,0.8235294117647058,0.058823529411764705,0.058823529411764705,0.058823529411764705,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AW7,2000_to_2099,2049.5,8,8,5,8,0.005323749999999999,0.008528999999999998,0.008549,0.017105999999999996,0.010642999999999998,0.017057999999999997,0.005323749999999999,0.008528999999999998,0.008549,0.017105999999999996,0.010642999999999998,0.017057999999999997,0.25,0.25,0.25,0.125,0.125,0,0,0,0,0,0,0,0,0,0,0,0,0
AW8,2000_to_2099,2049.5,5,5,1,5,0.0042022,0.0042022,0.008407999999999999,0.016814,0.0084034,0.0084034,0.0042022,0.0042022,0.008407999999999999,0.016814,0.0084034,0.0084034,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
